name	x	y	z	type	material
Fp1	-0.02933873478538607	0.09029534105053366	-0.0033151207761689	active	EEG
AF7	-0.0584522180687658	0.07481542740024186	-0.0033151207761689	active	EEG
AF3	-0.03568147667169038	0.08406029123308684	0.026185867568905175	active	EEG
F1	-0.027261863126942947	0.06747547902513096	0.06106431485881866	active	EEG
F3	-0.05177539430937223	0.06393728721112485	0.047500861552093515	active	EEG
F5	-0.0692545744351127	0.060202083089550155	0.02458684834398939	active	EEG
F7	-0.0768098048550596	0.05580558979499345	-0.0033151207761689	active	EEG
FT7	-0.09029534105053366	0.029338734785386077	-0.0033151207761689	active	EEG
FC5	-0.08385777215672012	0.03218998278915913	0.03093022885374847	active	EEG
FC3	-0.06425620063248295	0.03416562791902347	0.06106431485881866	active	EEG
FC1	-0.03559780070504162	0.03559780070504163	0.0805642176771318	active	EEG
C1	-0.037120067707514415	2.2729486051070276e-18	0.08744770193315285	active	EEG
C3	-0.0683382024552668	4.184508044816314e-18	0.06599159101872729	active	EEG
C5	-0.08868978399443396	5.430683004292685e-18	0.034045883965916436	active	EEG
T7	-0.09494214013934704	5.81352940129254e-18	-0.0033151207761689	active	EEG
TP7	-0.09029534105053368	-0.029338734785386067	-0.0033151207761689	active	EEG
CP5	-0.08385777215672012	-0.032189982789159126	0.03093022885374847	active	EEG
CP3	-0.06425620063248295	-0.03416562791902348	0.06106431485881866	active	EEG
CP1	-0.03559780070504163	-0.03559780070504162	0.0805642176771318	active	EEG
P1	-0.02726186312694296	-0.06747547902513094	0.06106431485881866	active	EEG
P3	-0.05177539430937223	-0.06393728721112485	0.047500861552093515	active	EEG
P5	-0.06925457443511271	-0.06020208308955015	0.02458684834398939	active	EEG
P7	-0.0768098048550596	-0.055805589794993435	-0.0033151207761689	active	EEG
P9	-0.06965563479493107	-0.05060778099372739	-0.04014903540816533	active	EEG
PO7	-0.05580558979499346	-0.0768098048550596	-0.0033151207761689	active	EEG
PO3	-0.03568147667169038	-0.08406029123308684	0.026185867568905175	active	EEG
O1	-0.02933873478538608	-0.09029534105053366	-0.0033151207761689	active	EEG
Iz	1.054409867620834e-17	-0.08609909962243442	-0.04014903540816533	active	EEG
Oz	1.162705880258508e-17	-0.09494214013934704	-0.0033151207761689	active	EEG
POz	1.086136600858537e-17	-0.08868978399443396	0.034045883965916436	active	EEG
Pz	8.369016089632628e-18	-0.0683382024552668	0.06599159101872729	active	EEG
CPz	4.545897210214055e-18	-0.037120067707514415	0.08744770193315285	active	EEG
Fpz	0.0	0.09494214013934704	-0.0033151207761689	active	EEG
Fp2	0.02933873478538607	0.09029534105053366	-0.0033151207761689	active	EEG
AF8	0.0584522180687658	0.07481542740024186	-0.0033151207761689	active	EEG
AF4	0.03568147667169038	0.08406029123308684	0.026185867568905175	active	EEG
AFz	0.0	0.08868978399443396	0.034045883965916436	active	EEG
Fz	0.0	0.0683382024552668	0.06599159101872729	active	EEG
F2	0.027261863126942947	0.06747547902513096	0.06106431485881866	active	EEG
F4	0.05177539430937223	0.06393728721112485	0.047500861552093515	active	EEG
F6	0.0692545744351127	0.060202083089550155	0.02458684834398939	active	EEG
F8	0.0768098048550596	0.05580558979499345	-0.0033151207761689	active	EEG
FT8	0.09029534105053366	0.029338734785386077	-0.0033151207761689	active	EEG
FC6	0.08385777215672012	0.03218998278915913	0.03093022885374847	active	EEG
FC4	0.06425620063248295	0.03416562791902347	0.06106431485881866	active	EEG
FC2	0.03559780070504162	0.03559780070504163	0.0805642176771318	active	EEG
FCz	0.0	0.037120067707514415	0.08744770193315285	active	EEG
Cz	0.0	0.0	0.095	active	EEG
C2	0.037120067707514415	2.2729486051070276e-18	0.08744770193315285	active	EEG
C4	0.0683382024552668	4.184508044816314e-18	0.06599159101872729	active	EEG
C6	0.08868978399443396	5.430683004292685e-18	0.034045883965916436	active	EEG
T8	0.09494214013934704	5.81352940129254e-18	-0.0033151207761689	active	EEG
TP8	0.09029534105053368	-0.029338734785386067	-0.0033151207761689	active	EEG
CP6	0.08385777215672012	-0.032189982789159126	0.03093022885374847	active	EEG
CP4	0.06425620063248295	-0.03416562791902348	0.06106431485881866	active	EEG
CP2	0.03559780070504163	-0.03559780070504162	0.0805642176771318	active	EEG
P2	0.02726186312694296	-0.06747547902513094	0.06106431485881866	active	EEG
P4	0.05177539430937223	-0.06393728721112485	0.047500861552093515	active	EEG
P6	0.06925457443511271	-0.06020208308955015	0.02458684834398939	active	EEG
P8	0.0768098048550596	-0.055805589794993435	-0.0033151207761689	active	EEG
P10	0.06965563479493107	-0.05060778099372739	-0.04014903540816533	active	EEG
PO8	0.05580558979499346	-0.0768098048550596	-0.0033151207761689	active	EEG
PO4	0.03568147667169038	-0.08406029123308684	0.026185867568905175	active	EEG
O2	0.02933873478538608	-0.09029534105053366	-0.0033151207761689	active	EEG
